Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusero_FabricProperties_ExcessCut_Save_ButtonClick,1,274,274,274,274,274,274,274,0.000%,1.97628,15.85,5.79
TR_perfuserf_FabricProperties_ExcessCut_Save_ButtonClick,1,280,280,280,280,280,280,280,0.000%,1.94175,15.57,5.69
TR_perfuserj_FabricProperties_ExcessCut_Save_ButtonClick,1,282,282,282,282,282,282,282,0.000%,1.97239,15.82,5.78
TR_perfuserk_FabricProperties_ExcessCut_Save_ButtonClick,1,292,292,292,292,292,292,292,0.000%,1.89394,15.19,5.55
TR_perfuserh_FabricProperties_MaxPlies_Update_ButtonClick,1,425,425,425,425,425,425,425,0.000%,1.52672,4.87,4.39
TR_perfuserk_FabricProperties_MaxPlies_Update_ButtonClick,1,412,412,412,412,412,412,412,0.000%,1.59490,5.08,4.59
TR_perfuserj_FabricProperties_MaxPlies_Update_ButtonClick,1,426,426,426,426,426,426,426,0.000%,1.53846,4.90,4.42
TR_perfuserf_FabricProperties_MaxPlies_Update_ButtonClick,1,434,434,434,434,434,434,434,0.000%,1.49701,4.77,4.30
TR_perfuserd_FabricProperties_MaxPlies_Update_ButtonClick,1,452,452,452,452,452,452,452,0.000%,1.49031,4.75,4.28
TR_perfuserm_FabricProperties_MaxPlies_Update_ButtonClick,1,468,468,468,468,468,468,468,0.000%,1.43678,4.58,4.13
TR_perfuserl_FabricProperties_MaxPlies_Update_ButtonClick,1,460,460,460,460,460,460,460,0.000%,1.42248,4.53,4.09
TR_perfuserb_FabricProperties_MaxPlies_Update_ButtonClick,1,451,451,451,451,451,451,451,0.000%,1.45138,4.63,4.17
TR_perfuseri_FabricProperties_MaxPlies_Update_ButtonClick,1,465,465,465,465,465,465,465,0.000%,1.42450,4.54,4.10
TR_perfusern_FabricProperties_MaxPlies_Update_ButtonClick,1,489,489,489,489,489,489,489,0.000%,1.36799,4.36,3.93
TR_perfuserc_FabricProperties_MaxPlies_Update_ButtonClick,1,480,480,480,480,480,480,480,0.000%,1.40252,4.47,4.03
TR_perfusera_FabricProperties_MaxPlies_Update_ButtonClick,1,529,529,529,529,529,529,529,0.000%,1.30378,4.16,3.75
TR_perfusero_FabricProperties_MaxPlies_Update_ButtonClick,1,459,459,459,459,459,459,459,0.000%,1.42045,4.53,4.08
TR_perfuserg_FabricProperties_MaxPlies_Update_ButtonClick,1,533,533,533,533,533,533,533,0.000%,1.32626,4.23,3.81
TR_perfusere_FabricProperties_MaxPlies_Update_ButtonClick,1,614,614,614,614,614,614,614,0.000%,1.20048,3.83,3.45
TR_perfuserh_FabricProperties_EntermaxpliesAction_1,1,498,498,498,498,498,498,498,0.000%,1.04275,5.62,5.95
TR_perfuserf_FabricProperties_EntermaxpliesAction_1,1,484,484,484,484,484,484,484,0.000%,1.04932,5.65,5.99
TR_perfuserk_FabricProperties_EntermaxpliesAction_1,1,520,520,520,520,520,520,520,0.000%,1.00908,5.44,5.76
TR_perfuserj_FabricProperties_EntermaxpliesAction_1,1,540,540,540,540,540,540,540,0.000%,1.01523,5.47,5.79
TR_perfuserg_FabricProperties_EntermaxpliesAction_1,1,513,513,513,513,513,513,513,0.000%,1.05042,5.66,5.99
TR_perfuserd_FabricProperties_EntermaxpliesAction_1,1,531,531,531,531,531,531,531,0.000%,1.00806,5.43,5.75
TR_perfusero_FabricProperties_EntermaxpliesAction_1,1,506,506,506,506,506,506,506,0.000%,1.03950,5.60,5.93
TR_perfuserc_FabricProperties_EntermaxpliesAction_1,1,535,535,535,535,535,535,535,0.000%,1.01729,5.48,5.80
TR_perfuserl_FabricProperties_EntermaxpliesAction_1,1,543,543,543,543,543,543,543,0.000%,1.00100,5.39,5.71
TR_perfuserb_FabricProperties_EntermaxpliesAction_1,1,561,561,561,561,561,561,561,0.000%,.98814,5.32,5.64
TR_perfusern_FabricProperties_EntermaxpliesAction_1,1,585,585,585,585,585,585,585,0.000%,.97752,5.27,5.58
TR_perfusera_FabricProperties_EntermaxpliesAction_1,1,558,558,558,558,558,558,558,0.000%,.98135,5.29,5.60
TR_perfusere_FabricProperties_EntermaxpliesAction_1,1,492,492,492,492,492,492,492,0.000%,1.07181,5.78,6.11
